Protocol,Domain,Path,Subdomain,Path len,URL len,Dom len,Sbd len,# SBD,#Brands,#SimBrs,#Key,#SimKey,#Rand,RandD,#Oth,#Raw,AvgWL,MaxWL,MinWL,STDV,Label
http,divinityhousingprojects,/e7c4018aa105a0c8f446cb5b1365e279/login.html,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47549,44,198,23,57,0,1,0,2,0,11,True,1,19,9.052631578947368,40,1,11.43325405322623,1
http,divinityhousingprojects,/e7c4018aa105a0c8f446cb5b1365e279/login.html,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47549,44,198,23,57,0,1,0,2,0,11,True,1,19,9.052631578947368,40,1,11.43325405322623,1
http,divinityhousingprojects,/60f10f66aac44cc6cd0a2298908c4cdf/information.html,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47549,50,189,23,57,0,2,0,4,0,7,True,1,16,10.4375,40,2,11.413259832317847,1
http,divinityhousingprojects,/60f10f66aac44cc6cd0a2298908c4cdf/information.html,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47549,50,189,23,57,0,2,0,4,0,7,True,1,16,10.4375,40,2,11.413259832317847,1
http,gdrsucre,,Match-newsexyphotos,0,39,8,19,0,0,0,0,0,4,True,0,4,7.25,13,3,4.349329450233296,1
http,sazeeno,/ccs/docusign/,,14,32,7,0,0,0,0,1,0,2,True,1,4,5.25,8,3,2.6299556396765835,1
http,sunshinechristianhomes,/cosmo/docusignOffice2017/docusignOffice2017/docusign/docusign/index.php,,72,105,22,0,0,0,0,0,0,8,True,1,9,10.0,22,3,7.314369419163897,1
http,divinityhousingprojects,/,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47549,1,93,23,57,0,1,0,2,0,2,True,1,6,13.333333333333334,40,3,15.108496505829647,1
http,gdrsucre,/match.com-mypicturess/,,23,42,8,0,0,0,0,1,0,4,True,0,5,6.0,11,3,3.4641016151377544,1
http,theroadgoeseveronandon,/kkl/Ourtime/ourtime.php,,24,57,22,0,0,0,0,1,0,3,True,1,6,7.5,22,3,7.368853370776216,1
http,6264041,/match-photos.com/,,18,37,7,0,0,0,0,1,0,4,True,0,5,5.0,7,3,1.5811388300841898,1
http,96,/,newmatch663photos,1,31,2,17,0,0,0,0,0,3,True,0,3,7.0,17,2,8.660254037844387,1
http,squirrelunfurled,/od/ourtime/index.htm,,21,48,16,0,0,0,0,1,0,3,True,1,6,6.0,16,2,5.215361924162119,1
http,guruditta,/cgi-admin/standard/cellphone.html,,34,53,9,0,0,1,0,0,0,4,True,1,7,5.714285714285714,9,2,2.9277002188455996,1
http,psychlaw,/wp-content/languages/themes/logining.php,,41,60,8,0,0,1,0,0,0,4,False,1,8,5.75,9,2,2.712405363721075,1
http,lifelogisticsnetwork,/gffg/wp-includes/fonts/logining.php,,36,67,20,0,0,0,0,1,0,4,True,1,8,6.625,20,2,5.853875395228117,1
http,pungu,/Biz/BOA/home/login.php,,23,41,5,0,0,1,0,2,0,3,True,1,8,3.375,5,2,1.1877349391654208,1
http,creatory,/lanta/filds/,minicabriolet.bmw,13,50,8,17,0,0,0,0,0,5,True,1,6,6.166666666666667,13,3,3.8166302763912916,1
http,tokotrimurni,/home/e2ccc608df450097c9102afaa5eaffb0/,www,39,65,12,3,0,0,0,2,0,1,True,1,5,10.6,32,2,12.60158720161869,1
http,tokotrimurni,/home/30d8c073b3ad09f55ea956d3ee82e3d0/,,39,61,12,0,0,0,0,2,0,1,True,1,4,12.5,32,2,13.69914839202301,1
http,tokotrimurni,/home/,,6,28,12,0,0,0,0,2,0,1,True,0,3,6.0,12,2,5.291502622129181,1
http,rayatekstil,/wp-includes/js/thickbox/login.html,,35,56,11,0,0,0,0,0,0,4,True,1,8,5.25,11,2,3.4121631178560534,1
http,mir-holoda,/tiny_mce/plugins/udt.htm,,25,45,10,0,0,0,0,0,0,5,True,1,7,4.571428571428571,8,2,2.370453040886408,1
http,coopatrans,/appleid/appleid/IDMSWebAuth/appleupdate.php,,44,212,10,0,0,2,0,1,0,14,True,1,19,9.68421052631579,64,2,13.556681958760933,1
http,ichefportal,/includes/Hoodbelieve/AOL/index-aol.html,,40,62,11,0,0,0,0,1,0,4,True,1,8,6.0,11,3,3.5050983275386565,1
http,kdelicia,/upload/chase/js/chasefix/update/chase/Identification.php,,57,79,8,0,0,0,0,2,0,7,True,1,11,5.636363636363637,14,2,3.5006492904239144,1
http,sicurezzapostepay,/index1.html,www,12,43,17,3,0,0,0,0,0,2,True,1,5,6.4,17,2,6.107372593840989,1
http,sicurezzapostepay,/,www,1,32,17,3,0,0,0,0,0,1,True,1,3,7.333333333333333,17,2,8.386497083606084,1
http,simplesolutions,/cms/yqw/update.htm,,19,44,15,0,0,0,0,1,0,1,True,1,6,5.333333333333333,15,2,4.926120853842978,1
http,informativoclientebra,/thmpv.php,,10,42,21,0,0,0,0,1,0,1,True,1,4,8.0,21,3,8.717797887081348,1
http,informativoclientebra,/thmpv.php,,10,108,21,0,0,1,0,1,0,18,True,1,22,3.5,21,1,4.079565803226753,1
http,kinghost,/brainfoemail/12RXRHJU7AV06IVTUQG7.html,atendimentocentralbcb,39,80,8,21,0,1,0,0,0,3,True,1,6,11.333333333333334,21,3,7.788880963698615,1
http,kinghost,/brainfoemail/portalx/8782132portal/index.php,atendimentocentralbcb,45,86,8,21,0,1,0,0,0,6,True,1,8,9.0,21,3,6.117889458675388,1
http,kinghost,/brainfoemail/pbb.php,atendimentocentralbcb,21,62,8,21,0,1,0,0,0,3,True,1,6,8.333333333333334,21,3,7.201851613763412,1
http,nab-au,/login/,,7,24,6,0,0,0,0,1,0,2,True,1,4,3.25,5,2,1.2583057392117916,1
http,sharm,/js/Alldo/ii.php,,16,69,5,0,0,0,0,1,0,4,True,1,10,5.3,17,2,4.762119042797836,1
http,augustar,/db/1/login.htm,,15,33,8,0,0,1,0,0,0,4,True,1,6,3.5,8,1,2.588435821108957,1
http,logon-verification-nab,/cgi/b2367c8b70abd6df5431185c49abefe2/login/,,44,77,22,0,0,0,0,2,0,3,True,1,7,9.0,32,3,10.63014581273465,1
http,143.95.251.183,/~eitsys/apple.us.sing-in.qsaz651dazzadsq651dza651d651s651d65az165d1sqd6s5q4d65sq465dqsds.jcncssdgqsaz651dikjPDCCDZWSJDNJKSX/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607fRTCZIXZDIJKOS/,,199,220,14,0,3,3,0,0,0,6,True,1,12,16.666666666666668,73,2,25.649147897713636,1
http,michaelneale,/chase/,chaseonlinebankingupdate,7,55,12,24,0,0,0,1,0,3,True,0,4,11.0,24,3,9.486832980505138,1
http,michaelneale,/chase/b042861111d9aa621cc46e3f5b85ae01/,chaseonlinebankingupdate,40,88,12,24,0,0,0,1,0,3,True,1,5,15.2,32,3,12.477980605851252,1
http,esy,/recovery-chekpoint-login.html,aps-accountnbet,30,59,3,15,0,1,0,0,0,6,True,1,8,5.625,11,2,3.2923070504261465,1
http,esy,/recovery-chekpoint-login.html,logaccountsecpolicy101inc,30,69,3,25,0,1,0,0,0,5,True,1,7,8.0,25,2,7.916228058025278,1
https,markdbeats,/wp-content/plugins/1/index.htm,www,31,57,10,3,0,0,0,1,0,5,True,1,9,4.555555555555555,10,1,2.9202359113225387,1
http,lanetrops,/wp-includes/customize/Telstracustomize/,,40,60,9,0,0,0,0,1,0,4,True,1,6,7.833333333333333,16,2,5.036533199202271,1
http,dsemobilite,/logs/de.html/,,14,35,11,0,0,2,0,0,0,2,True,1,5,4.6,11,2,3.714835124201342,1
http,labo,/bits225/session/,www,17,39,4,3,0,1,0,1,0,3,True,1,6,4.333333333333333,7,2,2.160246899469287,1
http,wardinnovations,/wp-admin/js/cameo.php,,22,48,15,0,0,0,0,1,0,3,True,1,7,5.0,15,2,4.58257569495584,1
http,michaelneale,/chase/89361b769c9a970112f2a96252ea3f80/confirm.html,chaseonlinebankingupdate,52,168,12,24,0,0,0,2,0,9,True,1,16,9.0,32,3,8.148619514985345,1
http,distri7,/libraries/mill/docs/,,21,39,7,0,0,0,0,1,0,3,True,1,5,5.4,9,3,2.5099800796022267,1
http,manilabeast,/b64e1a1df/signin.php,secured-validationupdateconfiguration01944565675,21,103,11,48,0,1,0,1,0,6,True,1,9,9.666666666666666,40,1,11.800423721205947,1
http,hol,/2017/recovery-chekpoint-login.html,ads-social-network-info,35,72,3,23,0,1,0,0,0,9,True,1,11,5.0,9,2,2.23606797749979,1
http,ads-infoo,/77/recovery-chekpoint-login.html,,33,53,9,0,0,0,0,1,0,6,True,1,8,4.875,9,2,2.4748737341529163,1
http,countrytrustfacilities,/cloudit/cc3058aca76ece204951a00ffa2676a2/verify-details.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,61,198,22,103,0,1,0,1,0,11,True,1,15,11.8,32,2,9.228836794061783,1
http,countrytrustfacilities,/cloudit/cc3058aca76ece204951a00ffa2676a2/verify-details.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,61,198,22,103,0,1,0,1,0,11,True,1,15,11.8,32,2,9.228836794061783,1
http,countrytrustfacilities,/cloudit/cc3058aca76ece204951a00ffa2676a2/myBrky.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,53,296,22,103,0,5,0,1,0,17,True,1,30,8.6,32,1,7.739731796119427,1
http,countrytrustfacilities,/cloudit/cc3058aca76ece204951a00ffa2676a2/myBrky.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,53,296,22,103,0,5,0,1,0,17,True,1,30,8.6,32,1,7.739731796119427,1
http,countrytrustfacilities,/cloudit/3d72310af3efe04f7655f1f484f96d52/verify-details.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,61,198,22,103,0,1,0,1,0,11,True,1,15,11.8,32,2,9.228836794061783,1
http,countrytrustfacilities,/cloudit/3d72310af3efe04f7655f1f484f96d52/verify-details.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,61,198,22,103,0,1,0,1,0,11,True,1,15,11.8,32,2,9.228836794061783,1
http,countrytrustfacilities,/cloudit/3d72310af3efe04f7655f1f484f96d52/myBrky.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,53,296,22,103,0,5,0,1,0,17,True,1,30,8.6,32,1,7.739731796119427,1
http,countrytrustfacilities,/cloudit/3d72310af3efe04f7655f1f484f96d52/myBrky.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,53,296,22,103,0,5,0,1,0,17,True,1,30,8.6,32,1,7.739731796119427,1
http,sapb1,/Confirm.com/myaccount/signin/,confirmation,30,62,5,12,0,0,0,2,0,5,False,1,8,5.875,12,2,3.399054490379851,1
http,esy,/incorrect_email.html,page-info,21,44,3,9,0,1,0,0,0,4,True,1,6,5.333333333333333,15,2,4.802776974487434,1
http,risk-detected,/,account-service,1,41,13,15,0,0,0,2,0,3,True,0,5,5.8,8,3,2.16794833886788,1
http,esy,/recovery-chekpoint-login.html,protection-facebook404,30,66,3,22,0,1,0,0,0,6,True,1,8,6.5,11,2,3.4226138716316967,1
http,const-tech,/building/assets/140517/onlerak.htm,www.coder,35,66,10,9,0,1,0,0,0,6,True,1,10,5.0,8,3,1.7638342073763937,1
http,sunsofttec,/admin.edu/pagedoc/,,19,40,10,0,0,0,0,1,0,4,True,0,5,5.6,10,3,2.9664793948382653,1
http,cucisofajakartaselatan,/upgrade/your-account/,,22,55,22,0,0,0,0,1,0,4,True,0,5,8.6,22,3,7.700649323271382,1
http,countrytrustfacilities,/cloudit/641d718f315454697fc546cd45501463/verify-details.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,61,198,22,103,0,1,0,1,0,10,True,1,15,11.8,32,2,9.228836794061783,1
http,countrytrustfacilities,/cloudit/641d718f315454697fc546cd45501463/verify-details.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,61,198,22,103,0,1,0,1,0,10,True,1,15,11.8,32,2,9.228836794061783,1
http,countrytrustfacilities,/cloudit/641d718f315454697fc546cd45501463/myBrky.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,53,296,22,103,0,5,0,1,0,16,True,1,30,8.6,32,1,7.739731796119427,1
http,countrytrustfacilities,/cloudit/641d718f315454697fc546cd45501463/myBrky.html,barclays.co.uk.personalbanking.p1242557947640.p1242557947640.p1242557947640.093030023030230230002300239,53,296,22,103,0,5,0,1,0,16,True,1,30,8.6,32,1,7.739731796119427,1
http,amlegalresources,/note/airlog/,,13,40,16,0,0,0,0,1,0,3,True,0,4,7.25,16,3,5.9651767227244274,1
http,diethealthresource4u,/wp-content/plugins/Ashe/5940275e8ad33d7180718c132f39d9f0/,,58,89,20,0,0,0,0,1,0,4,True,1,7,10.714285714285714,32,2,11.161157134071205,1
http,altervista,/index.html,paypalassistenzaonlin,11,54,10,21,0,0,0,0,0,4,True,1,5,8.6,21,3,7.436396977031283,1
http,albarakha,/yahoo/,www,7,30,9,3,0,1,0,0,0,1,True,1,4,4.75,9,2,3.095695936834452,1
http,mecanibraga,/plugins/editors-xtd/pagebreak/default/,,39,60,11,0,0,0,0,0,0,6,True,1,7,6.571428571428571,11,2,3.154739442867026,1
http,varunledlights,/fsy/image.htm,,14,39,14,0,0,0,0,1,0,2,True,1,5,5.6,14,3,4.774934554525329,1
http,socialmediaforteens,/Amazon/Billing_Center/login.php,amazon,32,69,19,6,0,0,0,1,0,5,True,1,7,8.0,19,3,6.110100926607787,1
https,indianfashionsociety,/did/aptgd/,www,11,47,20,3,0,0,0,1,0,2,True,1,5,6.8,20,3,7.429670248402684,1
https,almacenelpunto,/css/images/direct372update/0f95106bcd7448d69852d645c8258c8b/email.php,www,70,266,14,3,0,2,0,2,0,6,True,1,17,14.235294117647058,64,2,20.175881058099748,1
http,lanetrops,/wp-includes/Requests/Exception/HTTP/Nab/,,41,61,9,0,0,0,0,1,0,5,True,1,8,5.75,9,2,3.011881234615431,1
http,semagel,/site/redirect/page/,,20,41,7,0,0,2,0,1,0,3,True,0,6,4.666666666666667,8,2,2.3380903889000244,1
https,indianfashionsociety,/did/aptgd/,,11,43,20,0,0,0,0,1,0,2,True,1,4,7.75,20,3,8.220908303425682,1
http,sprinklermedic,/,www,1,30,14,3,0,0,0,0,0,2,True,1,3,6.666666666666667,14,3,6.350852961085883,1
http,westchesterpalifecoach,/anb/db/,,8,41,22,0,0,1,0,1,0,1,True,1,4,7.5,22,2,9.678154093971983,1
http,esy,/index.html,settings-acct08914,11,43,3,18,0,1,0,0,0,4,True,1,6,5.166666666666667,9,2,2.786873995477131,1
https,sicherheitscenter-amz,/amazon/,,8,41,21,0,0,0,0,1,0,2,True,1,4,7.25,17,3,6.652067347825035,1
http,clnmsohrk,/xmg/i/,www,7,31,9,3,0,1,0,1,0,0,False,1,5,3.8,9,1,3.03315017762062,1
http,esy,/recovery-chekpoint-login.html,recovery-chek-fb112,30,63,3,19,0,1,0,0,0,6,True,1,9,5.333333333333333,9,2,2.449489742783178,1
http,norskhovtrimmerskole,/admin2/load/ff65780531c322e8536aa5d67/files/S.e.c.u.r.i.t.y-C.h.e.c.k/LOGS/33b25397fbcbca0e097115666cfe8c73/,www,109,143,20,3,0,13,0,0,0,6,True,1,22,5.181818181818182,32,1,8.666500164900773,1
http,esy,/incorrect_email.html,pagesupdate,21,46,3,11,0,1,0,0,0,3,True,1,5,7.0,15,2,5.70087712549569,1
http,hol,/reconfirmation_now.html,adm692,24,44,3,6,0,1,0,0,0,2,True,1,5,6.6,18,2,6.54217089351845,1
http,esy,/recovery-chekpoint-login.html,fb-recover-113,30,58,3,14,0,1,0,1,0,5,True,1,9,4.777777777777778,9,2,2.6352313834736494,1
http,esy,/recovery-chekpoint-login.html,phx4459441-cfd4471,30,62,3,18,0,1,0,0,0,4,True,1,8,6.0,10,2,2.9277002188455996,1
http,pradochaui,/cliente.santander.criptografado3/index1.php,,44,68,10,0,0,0,0,1,0,6,True,1,8,6.75,14,2,4.131758532565592,1
http,esy,/recovery-chekpoint-login.html,kubangan-kobau88901,30,63,3,19,0,1,0,0,0,5,True,1,8,6.125,10,2,2.997022331772464,1
http,wrightlandscapes,/wes/logintoyahoomail.htm,,25,52,16,0,0,0,0,0,0,4,True,1,5,8.2,16,3,7.120393247567159,1
http,ikwb,/session-id:200913/aggiornamento-dei-dati/verifica/pnl/,www.posteonline-postepay-verifiche,55,105,4,34,0,0,0,3,0,8,False,1,14,6.0,13,2,3.4194016570604413,1
http,bogor-kill,/,confirmations.limited.account.support,1,59,10,37,0,0,0,1,0,5,True,1,7,6.428571428571429,13,2,3.4572215654165053,1
https,universityrankings,/Staffmail//365.HTML,,20,53,18,0,0,0,0,1,0,3,True,1,6,6.5,18,2,6.156297588648554,1
http,pradochaui,/cliente.santander.criptografado1/index1.php,,44,68,10,0,0,0,0,1,0,6,True,1,8,6.75,14,2,4.131758532565592,1
http,pradochaui,/cliente.santander.criptografado/index1.php,,43,67,10,0,0,0,0,1,0,6,True,1,8,6.625,13,2,3.8890872965260113,1
http,wpdeploy,/now/biyi/index.html,,20,39,8,0,0,0,0,1,0,2,False,1,6,4.5,8,3,1.8708286933869707,1
http,fgtsagendesaqueconta,/consulta8523211/principal.php,caixa.com.br,30,117,20,12,0,1,0,2,0,15,True,1,20,4.55,20,1,4.850122082022917,1
http,hissoulreason,/js/homepage/home/login.php,,27,217,13,0,0,2,0,3,0,5,True,1,15,13.066666666666666,64,2,20.9607342655829,1
http,hissoulreason,/js/homepage/home/,,18,42,13,0,0,0,0,2,0,2,True,1,5,6.0,13,2,4.527692569068709,1
https,extrudaseal,/niff/,,6,29,11,0,0,0,0,1,0,2,True,0,3,6.0,11,3,4.358898943540674,1
http,esy,/recovery-chekpoint-login.html,kabausirah,30,54,3,10,0,1,0,0,0,5,True,1,7,5.857142857142857,10,2,3.132015933791495,1
http,nitrado,/wwww/aPple/logIn/8/videos/,ni1233818-2.web11,27,67,7,17,0,1,0,0,0,7,True,1,10,5.0,9,1,2.5385910352879693,1
http,esy,/recovery-chekpoint-login.html,fb-systemconnections,30,83,3,20,0,2,0,0,0,7,True,1,11,6.0,17,2,4.404543109109048,1
http,hol,/log1.php,system-info-il,9,37,3,14,0,2,0,0,0,4,True,1,7,3.4285714285714284,6,2,1.3972762620115438,1
http,hol,/facebook-security,system-info-il,18,46,3,14,0,3,0,0,0,4,True,0,7,4.714285714285714,8,2,2.627691364061218,1
http,esy,/incorrect_email.html,logactivitypages,21,51,3,16,0,1,0,0,0,3,True,1,5,8.0,16,2,6.892024376045111,1
http,esy,/index.htm,logactivitypages,10,40,3,16,0,1,0,0,0,3,True,1,5,5.8,16,2,5.805170109479997,1
http,esy,/recovery-chekpoint-login.html,gfbatreilpikfdg,30,59,3,15,0,1,0,0,0,4,True,1,7,6.571428571428571,15,2,4.503966505838413,1
http,esy,/recovery-chekpoint-login.html,settings-acct06367,30,62,3,18,0,1,0,0,0,6,True,1,8,6.0,9,2,2.8284271247461903,1
http,co,/css/,dj00,5,65,2,4,0,4,0,1,0,3,True,1,14,2.9285714285714284,5,1,1.4392458342578487,1
http,esy,/servico/sicredi/validarclientes/mobi/index.php,httpssicredi,47,73,3,12,0,1,0,0,0,7,True,1,9,6.444444444444445,15,2,4.419024527854284,1
http,gamesaty,/wp-content///yh/en/,,20,58,8,0,0,3,0,1,0,5,True,1,11,3.4545454545454546,8,1,2.423371055519,1
http,luxuryupgradepro,/ymailNew/ymailNew/,,19,46,16,0,0,0,0,1,0,3,True,0,4,8.75,16,3,5.377421934967226,1
http,133.130.103.10,/7/SIIBC/siwinCtrl.php,,22,43,14,0,3,0,0,0,0,6,True,1,8,3.625,9,1,2.445841952609133,1
http,wrightlandscapes,/no/T/Y1.html,,13,40,16,0,0,1,0,0,0,4,True,1,6,4.666666666666667,16,1,5.645056834671079,1
http,ginatringali,//al/alibaba21012015/alibaba21012015/666/index.html,,51,74,12,0,0,1,0,1,0,5,True,1,8,7.375,15,2,5.629958132298016,1
http,jandrautorepair,/oba/bba.html,oldsite,13,47,15,7,0,0,0,1,0,4,True,1,6,5.833333333333333,15,3,4.750438576243952,1
http,umeda,/bba/BOA/home/,,14,33,5,0,0,0,0,2,0,4,True,0,6,3.3333333333333335,5,2,1.0327955589886444,1
http,thomascampbellphoto,/wp-includes/images/wgbt/4ed6a871c7f4cbc62c5ba04c1d03f066/,,58,88,19,0,0,0,0,1,0,3,True,1,7,10.571428571428571,32,2,11.043205193800437,1
http,avcc,/fonts/1/wropboxp/login.html,www,28,49,4,3,0,2,0,0,0,3,False,1,9,3.7777777777777777,8,1,2.1081851067789197,1
http,petergratale,/docuonlineser/,,15,38,12,0,0,0,0,1,0,2,True,0,3,9.333333333333334,13,3,5.507570547286102,1
http,scenictrails-safaris,/beat/biz/,www,10,45,20,3,0,0,0,1,0,3,True,1,6,5.333333333333333,12,3,3.6147844564602556,1
http,justpiddlinboutique,/win/image.htm,www,14,48,19,3,0,0,0,1,0,3,True,1,6,6.0,19,3,6.418722614352485,1
http,vcsolutionscorp,/Block/image.htm,,16,42,15,0,0,0,0,1,0,3,True,1,5,6.2,15,3,5.019960159204453,1
http,esy,/index.htm,dsfyfdrfy76341344,10,41,3,17,0,1,0,0,0,2,True,1,5,6.0,17,2,6.244997998398398,1
http,almasur,/wp-includes/pomo/docusign17/,,29,47,7,0,0,0,0,1,0,4,True,1,6,5.666666666666667,10,2,3.141125063837266,1
http,elegantvapour,/0-009021--0203499083934.l3992389100283901233232400349902132443940090132/hotmail.login/client_id=00000002-0000-0ff1-ce00-000000000000&amp;/000-pc.domain/officelogin1.html,ms-0ffice365supportplanquota.us.com0203499083934,170,336,13,48,0,6,0,0,0,20,True,1,30,9.933333333333334,64,1,13.638013136041868,1
http,esy,/recovery-chekpoint-login.html,system-tnc,30,54,3,10,0,1,0,0,0,5,True,1,8,5.0,9,2,2.5071326821120348,1
http,sandralucashyde,/login.yahoo/yahoo.com%20[Lastet%20Update]/indexz.html,,54,80,15,0,0,2,0,1,0,7,True,1,11,5.636363636363637,15,2,3.529099807960304,1
http,co,/css/,di15,5,65,2,4,0,5,0,1,0,4,True,1,14,3.0,6,1,1.7097008285302207,1
http,casinoparty4you,/templates/system/-/index1.php,www,30,60,15,3,0,0,0,1,0,4,True,1,7,6.428571428571429,15,3,4.391550328268399,1
http,esy,/recovery-chekpoint-login.html,fb-systemapps,30,57,3,13,0,1,0,0,0,5,True,1,8,5.375,10,2,3.2043497223082786,1
http,simnokomun,/upload/omo/newgd2/newgd/moole/index.php,,40,60,10,0,0,0,0,0,0,6,True,1,9,5.0,10,2,2.345207879911715,1
http,co,/css/,di11,5,65,2,4,0,4,0,1,0,4,True,1,14,2.9285714285714284,5,1,1.3847680013570567,1
http,indonesianwonderagate,/zee/validate.htm,,17,152,21,0,0,5,0,1,0,11,True,1,19,6.684210526315789,21,2,5.186013579051376,1
http,blackabba,/sign-on/yahoo/Y1.html,www,22,46,9,3,0,1,0,2,0,3,True,1,8,4.0,9,2,2.2677868380553634,1
https,mamujutengahkab,/terasconfig/www.att.net/,www,25,58,15,3,0,2,0,1,0,3,True,1,8,5.25,15,2,4.920801328471382,1
http,consultar-fgts,/1index.php,,11,36,14,0,0,0,0,1,0,2,True,1,5,5.0,9,3,2.5495097567963922,1
http,portal-consultafgts,/caixa.gov.br/pages/inter/index.php,,35,65,19,0,0,0,0,1,0,8,True,1,10,4.9,12,2,2.8067379246694513,1
http,fgtsliberacao,/processa.php,,13,37,13,0,0,0,0,1,0,2,True,1,4,6.75,13,3,4.7871355387816905,1
http,galatamp,/cloudit/,bank.barclays.co.uk.olb.auth.loginlink.action.loginlink.action.loginlink.action.loginlink.action,9,125,8,96,0,1,0,1,0,13,True,1,17,5.9411764705882355,9,2,2.536498280979462,1
http,galatamp,/cloudit/,bank.barclays.co.uk.olb.auth.loginlink.action.loginlink.action.loginlink.action.loginlink.action,9,125,8,96,0,1,0,1,0,13,True,1,17,5.9411764705882355,9,2,2.536498280979462,1
http,esy,/recovery-chekpoint-login.html,settings-acct024631,30,63,3,19,0,1,0,0,0,6,True,1,8,6.125,10,2,2.997022331772464,1
http,horizongarments,/Asher/image.htm,,16,42,15,0,0,0,0,1,0,3,True,1,5,6.2,15,3,5.019960159204453,1
http,co,/5d41402abc4b2a76b9719d911017e592/pfcb/en/,regarto,42,70,2,7,0,2,0,1,0,2,True,1,8,6.875,32,1,10.343217239193175,1
http,hol,/facebook-security,system-support-il,18,49,3,17,0,3,0,1,0,3,True,0,7,5.142857142857143,8,2,2.734262327610589,1
http,sandralucashyde,/login.yahoo/yahoo.com%20%5BLastet%20Update%5D/indexz.html,,58,84,15,0,0,2,0,1,0,8,True,1,12,5.5,15,2,3.605551275463989,1
http,myjino,/byte/Cookies/Cookies/Pelewura/onlineverifica@tion/Preview.htm,anniey06l5,62,89,6,10,0,0,0,1,0,7,False,1,11,6.545454545454546,14,2,3.4165373220158552,1
http,esy,/incorrect_email.html,pages-service,21,48,3,13,0,1,0,1,0,3,True,1,6,6.0,15,2,4.732863826479693,1
http,esy,/index.htm,pages-service,10,37,3,13,0,1,0,1,0,3,True,1,6,4.166666666666667,7,2,1.834847859269718,1
http,dyndns,/session-id:200913/aggiornamento-dei-dati/verifica/pnl/,www.postepay-poste-verifiche-sicurezza,55,111,6,38,0,0,0,3,0,9,False,1,15,5.933333333333334,13,2,3.081434421700078,1
http,pay-it-easy,/sites/Parcel.html,cms,18,43,11,3,0,3,0,0,0,3,True,1,8,3.625,6,2,1.407885953173359,1
http,muththamizh,/llc/production-llc/,,20,42,11,0,0,0,0,1,0,4,True,0,5,6.0,11,3,4.123105625617661,1
http,cortazarurdaneta,/chn/5adfd99cf03b06771d81f8b5607f1d7e/,,38,65,16,0,0,0,0,1,0,1,True,1,4,13.5,32,3,13.771952173409064,1
https,rajspaces,/upload/EserviceDLAcct/irs/ir/index.html,,40,61,9,0,0,0,0,1,0,6,True,1,8,5.75,14,2,3.9910614413425693,1
http,esy,/security.page/,support-110048480a,15,47,3,18,0,1,0,1,0,4,True,0,6,5.666666666666667,10,2,3.141125063837266,1
http,bbresgate,/home,,5,25,9,0,0,0,0,2,0,1,True,0,3,5.333333333333333,9,3,3.2145502536643185,1
http,restauracjagreenpepper,//payment/payment/index.php,,27,59,22,0,0,1,0,0,0,4,True,1,6,7.666666666666667,22,2,7.31209044437134,1
http,pay-it-easy,/themes/Parcel.html,cms,19,44,11,3,0,3,0,0,0,3,True,1,8,3.75,6,2,1.5811388300841898,1
http,paialowereasterncherokeenationsc,/aaaaa/login.htm,,16,59,32,0,0,0,0,1,0,2,True,1,5,9.6,32,3,12.561846997953763,1
http,i-kollection,/blog/wp-admin/images/mohconnect.php,,36,59,12,0,0,1,0,1,0,5,True,1,9,4.888888888888889,10,1,3.2574700476153438,1
http,it-goover,/home/confirm.php,chase.security.unlock.com,17,111,9,25,0,1,0,3,0,9,True,1,17,5.176470588235294,12,2,2.627624738181973,1
http,ddns,/session-id:200913/aggiornamento-dei-dati/verifica/pnl/,www.poste-verifica-online-securelogin-fcc-authenticate,55,126,4,54,0,0,0,4,0,9,False,1,17,6.0,13,2,3.391164991562634,1
http,esy,/recovery-chekpoint-login.html,safety-acct-003342,30,62,3,18,0,1,0,0,0,7,True,1,9,5.222222222222222,9,2,2.279132388529557,1
